weight,attndperrls,attndonrls,educrec,inc_sdt1,hisp,racecmb,gender,birthdecade
21501.156236287145,5,5,1,1,2,1,1,6
20543.18504848184,2,4,2,99,2,1,1,3
9088.110165140439,5,5,2,5,2,1,1,1
12525.229582235685,6,4,1,8,2,1,2,2
3701.8234144604003,2,1,4,5,1,5,2,2
1700.6924363485039,6,6,1,1,2,4,2,6
3332.5424900199996,6,6,4,8,2,2,1,4
12150.357176635627,1,6,4,4,2,2,1,6
11245.429066700377,5,5,2,6,1,1,2,6
13232.41484420921,2,1,2,4,2,2,1,3
2211.193394577298,1,4,4,5,2,1,1,2
4510.4243972232825,6,6,2,2,2,1,1,3
1986.5183116357607,6,1,4,3,2,3,1,6
3250.0268909399765,2,4,2,1,1,5,2,5
4348.298672447349,3,6,4,8,2,3,1,4
19073.901519716073,2,1,2,8,2,4,1,4
7004.399263225352,3,4,2,8,2,1,1,3
7565.461985143242,5,6,99,1,1,1,2,99
1877.520710951278,5,6,3,4,2,4,2,2
2097.376987768621,2,4,4,5,2,1,1,2
10812.55007452221,4,6,2,5,2,1,2,5
4144.544453269519,1,1,3,99,2,3,1,1
6116.48192488886,6,6,4,5,2,1,2,6
5367.076566853749,4,6,4,7,2,1,1,6
14563.780241812578,6,6,2,8,2,1,2,4
7378.224208425515,5,5,1,99,2,1,2,4
6939.932812732458,2,5,4,8,2,1,2,2
5463.489517157439,5,6,4,8,2,4,1,6
8044.698103471073,6,6,2,8,2,1,1,3
4916.249784730946,4,4,4,8,2,4,1,3
1894.7313667819772,5,5,2,5,2,1,1,2
5876.726310142182,1,6,3,6,2,1,1,6
2305.3527077336594,3,3,3,1,2,1,2,2
3084.784142504695,5,5,4,1,2,1,1,1
8061.9470239291495,5,6,2,99,1,1,2,7
5663.7503901123155,6,6,4,3,2,1,1,2
4495.762651978654,2,3,3,4,2,1,2,5
3133.734556741629,5,6,4,7,2,1,2,2
1119.531394137014,2,4,3,5,2,1,1,5
34505.38781830259,5,5,1,1,2,2,2,2
12870.268584023712,6,6,4,8,2,1,1,5
2793.2464640991293,3,2,3,4,2,1,1,1
10106.596130190135,1,6,1,2,2,2,1,1
5898.861393899623,2,4,3,8,2,1,2,5
5558.090111276013,5,6,2,4,2,1,2,3
32960.396812932726,5,6,1,8,1,1,2,5
850.3485456980001,3,6,2,4,2,1,2,2
1954.0762145664323,4,4,4,5,2,1,1,1
7427.245502262218,6,6,2,2,2,2,2,6
3932.718411006375,4,5,2,5,2,1,1,2
2898.7890225727806,3,4,3,4,2,3,2,4
6868.932539976336,2,5,3,2,2,1,2,2
17362.111021189117,1,6,1,99,2,1,2,2
5486.265756917294,4,5,2,8,2,1,1,3
2157.287495755558,2,1,4,2,2,1,1,1
13983.26405726268,5,5,1,2,2,1,1,2
4753.000730557014,6,6,4,8,2,1,2,5
4881.667186807383,2,6,3,7,2,1,2,5
2920.966425675691,2,4,3,8,2,1,2,5
32387.787865149112,1,1,2,8,2,1,2,6
1842.4356200485538,5,6,4,8,2,1,2,3
19919.512633946833,99,1,1,4,2,1,2,2
1524.7639032429613,2,3,3,6,2,1,2,1
3617.8736869389645,5,3,4,99,2,1,2,3
7336.74006938967,2,6,1,1,1,1,2,5
1850.815982492636,6,6,3,4,2,1,2,6
3447.7302280740464,6,6,1,3,2,1,2,5
1167.1302642303615,4,2,3,5,2,1,1,2
13278.32890507311,3,3,1,1,1,1,2,1
6262.0740212409555,6,6,2,3,2,1,2,6
3564.00780289757,5,4,3,6,2,4,2,4
4852.433576241641,6,6,2,8,2,1,2,3
3845.8180393469574,2,5,3,4,2,1,1,2
18221.58266907399,4,6,2,2,2,1,2,6
5693.45232870171,3,3,2,4,2,1,2,5
7812.814392297129,2,2,3,99,99,9,2,4
614.1582520673471,6,1,2,1,2,1,1,1
4078.367690016256,5,6,2,99,2,1,2,2
2746.6359918050184,5,6,4,8,2,1,2,1
24377.517546259165,2,2,2,3,2,4,2,6
6327.786035028279,4,5,4,7,2,1,2,4
9871.238066707627,6,6,2,4,2,1,2,7
242.20512724853577,6,6,4,3,2,1,1,1
8311.605570917878,6,6,1,1,2,1,1,2
11188.440808301038,4,1,1,1,2,2,2,4
39339.91072759148,6,6,1,1,2,1,1,7
18300.04579297438,2,2,1,5,2,1,1,4
4954.380911762267,3,5,1,1,2,2,2,1
2950.2008024842257,2,5,4,8,2,1,2,1
10800.25535239296,6,6,4,4,2,1,2,4
4121.6303831606965,6,6,1,3,2,1,1,1
6266.603689130541,6,6,2,2,2,1,1,6
4724.422510741714,3,6,1,99,2,9,1,99
3958.235888375505,6,6,3,6,2,1,2,2
3961.2985601411065,2,5,3,5,2,1,2,3
2253.076804612387,6,6,4,4,2,1,2,2
6858.652022998535,6,6,2,7,2,1,1,3
951.8071708870988,5,5,2,1,2,1,2,4
989.2155333929243,2,3,2,6,2,9,2,2
2500.2336560165777,2,4,4,7,2,1,1,2
7996.459652968253,6,6,4,8,2,1,2,4
16839.20439278846,4,6,2,4,2,4,1,7
4289.625797672599,6,5,1,4,2,1,2,2
2601.6084968359564,6,6,2,99,2,1,1,2
11189.578347451823,5,5,1,1,2,1,2,6
6143.679906491553,4,4,4,5,2,1,1,3
3318.2325878063443,6,6,2,2,2,1,1,2
5548.313306269966,4,6,4,2,2,1,2,6
7021.65516749026,4,4,4,7,2,1,1,3
31192.455345063863,6,6,1,1,2,1,1,6
7268.214268645072,6,6,3,8,2,3,2,6
2718.6116213108176,4,6,4,8,2,1,2,3
3348.850180344437,2,5,3,6,2,1,1,1
6872.809187054407,5,6,1,1,2,1,1,2
1905.0121465178402,2,2,2,1,2,2,2,3
1694.686421252076,6,6,3,7,2,1,2,2
1637.1120112043538,2,3,4,5,2,1,2,3
5432.751739178572,5,1,2,4,99,1,2,1
3847.45960559707,4,6,1,1,2,1,2,5
11895.232563826463,6,6,2,3,2,1,2,5
6473.994628408698,2,5,2,1,2,1,2,3
2591.535485844399,6,6,1,1,2,1,1,2
9475.702614336667,1,5,2,3,1,1,1,4
5944.625053146103,2,5,4,6,2,1,1,2
5335.923004155462,6,6,4,6,2,1,2,4
3114.6817574821234,2,2,2,99,2,1,99,1
6006.466330702541,6,6,3,7,2,1,2,1
6657.43025430088,2,6,1,1,2,1,2,3
30076.75929049097,6,6,1,2,2,1,2,5
2349.1845232377254,3,5,4,6,2,1,1,2
32082.83153579735,5,6,2,8,2,1,2,7
2834.938092609967,6,6,3,4,2,1,2,6
2228.734319140204,5,5,3,3,2,1,2,2
5486.7329470237155,5,2,1,2,2,1,2,5
1457.9537512972747,6,6,4,7,2,1,1,1
1767.0399749785481,5,6,3,99,2,1,2,5
8274.57886564581,5,6,1,2,2,1,2,3
1425.390959762272,5,5,4,1,2,1,2,2
11564.98913473854,2,6,1,99,2,1,1,1
9334.525512009392,6,6,4,8,2,1,1,6
20810.778102091725,1,2,2,7,2,1,2,7
7614.556978529061,4,4,2,5,2,1,1,2
9050.970564568916,4,4,3,8,2,4,1,5
7770.986353649326,4,2,2,7,2,1,2,1
13960.935981038818,5,5,3,5,2,1,1,5
10986.709452795325,1,2,1,4,2,1,2,3
2650.3586025847103,5,2,3,99,2,1,2,2
1042.71901216687,4,6,3,8,2,1,1,2
6475.193800310226,3,2,1,3,2,1,2,3
3377.8022547019727,5,6,1,2,2,1,1,6
4609.4034321145355,5,5,1,1,2,1,2,2
3505.973642106922,4,6,2,3,2,1,1,3
23250.343585583014,2,6,1,1,2,1,2,4
5868.273356934621,2,2,3,5,2,3,2,2
4751.316439455359,5,6,4,99,2,3,2,3
2785.5024164980077,2,5,3,5,2,1,1,1
1899.7259373877546,4,6,4,7,2,1,2,6
1686.1541391864027,2,2,3,99,2,2,2,2
1563.7298972551646,6,6,4,6,2,1,2,2
3372.332634803029,2,5,2,4,2,1,1,2
14980.408978131425,6,6,1,3,2,1,2,5
7842.9975803477955,5,6,4,5,2,1,1,6
4342.1510834402325,5,6,3,7,2,5,1,3
3286.521424393008,4,6,4,7,2,1,2,1
14065.121986403605,6,6,2,1,2,4,2,1
5644.2437365599,5,6,4,8,2,1,2,4
4475.216677222374,3,3,3,7,2,2,1,5
9603.882605217826,6,6,1,6,2,1,2,6
942.9306185702419,5,6,3,5,2,3,3,6
3430.4926479048436,5,3,2,99,2,2,2,2
7829.659278829955,4,5,3,5,1,1,1,99
772.4823088221963,3,6,4,3,2,1,1,1
4981.593552195645,6,6,2,8,2,1,2,4
467.67753443105187,5,3,4,8,2,1,2,3
4008.5646879404057,6,6,4,4,2,1,2,5
1903.530243083105,5,6,4,7,2,1,1,1
45454.824561641006,2,5,2,2,1,5,1,6
2920.43329630343,6,6,4,99,2,1,2,99
2651.3955440651653,5,6,4,5,2,1,1,2
9507.778456643533,6,6,2,3,2,1,2,6
5827.084227550638,2,3,3,2,2,1,2,5
10442.8504675368,5,3,1,3,2,9,2,4
4514.8135795305725,5,6,2,2,2,1,1,6
6334.039916490742,4,4,2,1,1,1,2,6
4432.301765934472,2,5,1,5,2,1,2,4
5325.685132017713,4,6,2,99,2,1,2,2
13891.442527191299,1,1,2,1,2,1,1,4
2004.937536369693,1,6,3,5,2,2,2,2
7086.522184672929,4,6,3,6,2,1,1,6
4587.701698421582,5,6,3,3,2,4,3,6
5482.101661737719,6,6,2,1,2,1,2,5
9833.214414478918,4,6,2,5,2,1,1,6
2574.3892705157837,3,6,4,7,2,1,1,1
2195.238556258871,2,6,4,6,2,1,2,2
11965.472961193978,1,1,2,2,2,3,1,2
1159.562813264143,2,4,4,4,1,1,2,3
3759.952005778589,4,6,3,99,2,3,2,4
1767.7621688570814,3,4,4,8,2,1,2,3
2888.0157816832843,6,6,2,7,2,1,2,99
7770.986353649326,2,3,2,3,2,1,2,1
1829.5413668356628,6,6,2,4,2,4,2,5
1021.4239021489913,2,5,3,5,2,1,2,3
7354.172179573791,1,5,1,4,2,1,2,1
8817.08279888962,4,2,2,3,2,2,2,6
12529.867607370998,3,3,4,5,2,1,2,6
2630.5637418952138,2,4,4,6,2,2,1,4
5005.48744257424,6,6,3,8,2,3,1,3
12839.198048380118,4,5,2,6,2,1,2,4
5040.2727716522695,4,3,3,8,2,1,2,3
15836.193288422186,4,4,1,99,1,5,2,4
4311.094618007642,4,6,3,6,2,2,1,4
8208.174843031322,6,4,1,1,2,1,2,1
6924.937411670472,2,5,1,2,1,1,2,3
6869.251782015779,2,1,2,6,2,1,1,5
5595.049255912211,2,4,1,99,2,1,2,1
4497.810418644766,3,6,2,4,1,1,2,5
28040.141770335056,4,5,1,99,2,2,2,1
2731.3752216185917,6,6,2,6,2,1,1,2
7913.360053736311,4,6,3,7,2,1,2,4
3659.502092865457,2,3,2,7,2,2,2,2
4754.98362798109,1,5,2,2,2,2,2,2
7071.94592987902,6,6,4,8,2,1,1,6
881.1754668882855,6,3,3,1,2,1,1,1
6303.67786351333,4,3,3,7,1,1,2,6
3494.5159847125387,5,6,4,4,2,2,1,3
7442.258747823202,5,6,4,8,1,1,2,3
1833.1364263289015,5,6,3,5,2,5,2,2
7087.41647127679,6,6,1,1,2,1,2,3
5259.455792394579,4,5,3,8,2,1,2,1
1611.9580510642804,4,1,3,5,2,1,1,1
19298.517443093515,5,5,1,2,1,9,1,1
3822.535898028737,5,5,4,8,2,2,2,1
8391.374665447875,6,6,3,4,2,3,1,6
8759.522058602965,5,6,2,99,2,1,1,3
9653.428749407687,2,2,2,2,2,2,1,5
5334.589849787464,6,6,3,4,2,1,3,6
2161.2910847974263,2,5,1,2,2,1,1,2
2727.1822141325765,3,3,3,8,2,1,2,2
3351.936835388645,2,1,4,1,2,1,2,2
2389.5471998393996,5,6,2,1,1,5,2,4
1212.668881243434,6,6,4,4,2,1,1,1
4648.372636291967,2,4,2,4,2,1,1,1
6334.094637984636,6,6,2,4,2,1,1,2
1284.6759429547874,1,2,3,2,2,1,1,1
5598.438118272932,4,6,1,1,2,1,2,1
21567.15339291672,1,1,1,1,2,1,1,5
12921.786062291721,4,5,1,5,1,1,2,5
12440.619553180748,5,6,2,1,2,1,2,5
6215.727384723037,2,1,2,2,2,2,2,4
31597.214702897367,5,3,1,5,2,2,1,6
2940.321954846197,2,3,4,6,2,1,2,2
5782.627617822132,6,6,2,99,1,1,2,4
1777.8901899219566,4,5,3,99,2,1,2,1
7270.986053003311,6,6,1,2,2,1,2,6
1328.869194914334,6,6,4,5,2,4,1,6
10009.107221676091,5,6,2,6,2,1,2,1
3980.399324674698,2,1,4,5,2,2,2,6
4880.361549594499,5,2,1,1,2,4,2,3
3585.1022950674687,5,6,2,2,1,1,2,4
1693.900424451729,6,6,4,8,2,1,1,3
7336.388084479145,5,1,3,6,2,2,2,3
3355.406099248332,5,1,2,99,2,1,2,1
25842.240336404786,6,6,2,7,2,1,1,6
31433.597531766205,4,6,2,5,2,1,2,7
2221.7287409550236,2,1,3,1,2,1,2,1
7512.733627659506,2,5,4,1,2,1,1,5
3378.0189494039664,5,6,2,4,2,1,1,2
1947.4772175040803,4,6,2,5,2,1,2,3
2215.115821835241,5,3,3,5,2,1,1,4
5422.637360833051,6,6,2,6,2,1,1,3
6505.861223732942,4,6,3,7,2,1,1,4
3501.4296703658615,5,6,4,6,2,1,1,5
7796.631349507351,2,4,1,1,1,5,1,2
11369.436674630691,1,1,1,1,1,2,1,6
5653.089805506758,2,4,4,6,2,1,1,5
5454.875816245047,5,6,3,8,2,1,1,6
3117.4221565637035,2,6,2,7,2,1,2,2
5237.330099906095,1,4,2,5,1,1,2,6
2380.4223289516794,5,6,3,4,2,1,1,1
1101.7755883612447,4,6,2,4,2,1,2,3
4778.554560648545,5,5,1,1,2,1,1,2
774.992450397823,2,3,3,99,2,1,2,1
3733.6700915408874,4,2,2,99,2,1,2,2
1702.4989847344802,6,6,3,3,2,1,2,2
1443.828717504522,6,6,2,5,2,1,2,3
4969.190075104804,3,4,3,8,2,1,1,5
1228.9685329250208,2,5,3,4,2,1,1,2
1019.1421118105841,6,6,2,8,2,1,2,1
6424.30255420805,3,3,4,7,2,1,2,5
13156.540879909184,2,2,4,8,2,2,2,6
2152.112862053557,5,6,3,6,2,1,1,1
35764.702064896934,4,6,2,6,2,3,1,5
1123.3253842326426,6,6,4,8,2,1,1,3
4260.181131607148,6,6,3,99,2,1,2,3
2843.070923387902,6,6,1,8,2,1,2,3
1968.3692281146978,5,6,4,8,2,1,2,3
1918.3490221138745,4,2,3,4,2,1,1,1
12733.055803088371,1,5,1,3,2,1,1,1
1642.8890909665377,2,4,4,5,2,1,1,4
2270.030298373294,2,1,2,1,2,2,1,2
9506.649018713104,6,6,2,4,2,1,2,5
4063.842825353761,1,1,2,3,2,2,2,1
5558.142679796575,5,6,1,1,2,1,2,2
1406.8876131454526,2,5,2,2,2,1,2,1
6964.1466499517765,6,6,3,8,2,1,1,3
1601.4375572669205,5,1,2,4,2,1,1,2
1321.9127729996233,5,6,3,6,2,4,1,3
2347.157969253732,4,6,2,6,2,2,2,3
9638.419772724628,4,5,3,7,2,1,2,4
3103.960468361849,1,5,4,7,2,2,2,1
18785.25338515359,6,6,1,2,2,4,2,6
1475.960651213224,4,2,2,99,2,1,2,1
4256.07247474116,2,1,4,6,2,2,2,6
3931.496210482387,6,6,3,4,2,1,2,7
3955.795274569233,6,6,4,7,2,1,2,5
8248.355601848289,6,6,2,99,2,3,2,3
4041.6628171260795,6,6,3,4,2,1,1,5
2722.4792749110647,4,3,4,4,2,4,2,5
2127.468641453972,4,3,99,1,2,9,1,2
1720.215233038891,6,6,2,1,1,4,1,2
3250.485015597894,4,5,4,7,2,1,1,1
4129.351842313459,6,6,4,5,2,3,2,6
1395.9286004781015,5,6,2,3,2,1,2,1
4202.8053856408505,2,5,3,4,2,1,1,4
5479.179637111461,5,3,2,3,2,2,2,3
6608.199145703948,4,4,3,1,1,5,2,2
11584.603533542748,2,6,4,8,2,1,2,2
5477.453397062278,5,6,2,6,1,9,1,3
4208.0130748622505,5,6,1,7,2,1,2,4
4587.701698421582,4,6,3,8,2,4,2,5
3910.893428517754,6,6,4,7,2,1,2,1
7098.539712121386,4,5,1,99,2,4,2,3
8891.454435308853,6,6,1,7,2,1,1,1
3752.7189828677197,4,6,3,4,2,1,2,7
2133.0456176527587,6,6,3,5,2,1,1,1
5074.6843905494225,5,6,3,8,2,3,2,6
18170.122681338733,6,6,1,2,1,1,2,4
7669.184691416341,4,6,3,4,2,2,2,5
4639.203896982973,3,6,2,8,2,1,2,4
4070.210401882859,5,6,2,4,2,1,2,3
3665.9762117158034,5,6,2,7,1,9,2,5
4396.051659391742,6,6,2,7,2,1,1,2
3815.850427631193,99,99,1,1,2,5,2,3
14933.100398306024,5,6,2,4,2,3,2,3
438.56965844861844,2,4,2,1,2,1,2,1
8461.393704723547,1,1,2,1,2,2,2,3
1262.566953882383,5,6,4,2,2,1,2,4
3936.641149323389,4,6,3,99,2,1,2,3
3305.6247068269463,5,5,2,1,2,1,1,4
633.0692563036489,2,4,3,1,2,1,2,1
3514.8376851672424,3,3,4,8,2,1,2,1
4314.153565848607,3,3,4,4,2,1,2,3
5264.322537401682,2,5,2,5,2,1,2,3
2413.977558756464,3,3,4,99,2,1,2,99
31351.923223878293,4,3,1,1,2,1,1,5
1962.1353488717255,2,6,2,3,2,1,2,2
4142.379043345401,5,6,4,8,2,1,1,4
21997.71779526908,6,6,1,7,2,1,1,2
5718.051451573954,5,3,4,5,2,1,1,4
3046.1878658679802,5,6,4,6,2,1,1,1
7456.566364508396,3,6,3,4,2,1,2,7
13368.883927987128,6,6,1,1,2,2,1,6
6683.880600485356,5,6,2,3,2,1,2,6
5594.817112909166,6,6,3,4,2,1,2,6
283.46928161925416,4,6,4,3,1,1,2,3
4628.8068248181135,4,6,1,1,2,1,2,1
5481.196323805096,5,2,4,4,2,2,2,2
3217.3425211194817,4,6,2,6,2,1,2,2
3279.929660083619,1,5,3,4,2,1,2,2
699.1653727723682,5,6,4,7,2,1,2,2
1048.9424020385966,2,5,4,4,2,1,1,1
10367.443292382166,6,3,1,3,2,4,2,6
6172.192219657014,2,3,4,8,2,1,1,4
8266.224483551914,6,2,1,1,1,5,1,1
8310.132313168953,2,4,1,5,2,1,1,2
4678.084453593789,4,6,3,8,2,1,2,6
8869.34713134524,5,6,2,1,1,4,1,4
4664.51389064744,5,6,2,4,2,1,1,2
14130.166879339358,3,3,3,4,2,2,2,6
1126.5184425616512,5,5,4,5,2,1,1,2
4147.442250273143,1,1,3,8,2,1,1,1
4194.608778968206,5,6,4,7,2,1,2,4
14935.768795658549,4,4,1,2,2,2,2,5
1232.3836574689535,2,4,4,5,2,1,1,1
9363.014073556364,2,2,4,8,2,1,2,3
12095.641332484221,1,6,2,6,2,2,2,6
4737.716963425879,4,4,3,7,2,1,1,5
3972.8160158290334,2,5,1,8,1,4,1,7
3494.9018170369704,6,6,3,5,2,1,2,3
4064.418368555955,5,6,4,8,2,1,1,1
6136.850624471827,6,6,2,1,2,1,1,2
12958.866016176193,6,6,2,2,1,1,1,6
1396.584425335752,5,6,3,8,2,1,1,4
2747.104707619128,1,1,1,2,2,1,2,2
3331.223491722303,1,1,2,2,2,1,2,2
10959.650080789504,6,6,2,4,2,1,2,3
10890.541915082069,3,4,4,8,2,1,1,3
7048.180882631359,2,3,3,2,2,1,2,1
17356.06762757296,2,5,1,4,1,1,1,3
3029.0695367530448,4,5,2,5,2,1,1,3
2944.3827875484826,2,2,4,4,2,1,2,1
11035.626091714756,4,6,4,7,2,3,2,4
768.968889511541,2,2,4,4,2,1,2,2
6736.1621761851,3,6,4,5,1,4,3,4
3443.2146860138323,6,6,4,6,2,1,1,1
5864.33270179934,6,6,2,6,2,1,1,3
5388.021140999312,1,2,4,99,2,5,1,4
5919.61048013865,1,2,1,1,2,2,2,2
6942.449904760861,5,4,2,99,2,1,2,99
2746.6359918050184,5,4,4,8,2,1,2,1
13075.249289322706,2,5,1,3,2,2,2,3
3403.479308060577,6,6,3,1,2,1,2,6
3278.1090857056624,5,6,1,3,2,1,2,2
4867.740659743249,4,1,2,1,2,2,2,5
5376.873610579532,6,6,4,8,1,4,2,5
66363.57446242402,2,4,2,7,1,1,2,7
7505.587450055551,3,2,2,99,2,2,2,6
1480.2075036284052,6,2,2,99,2,2,2,2
3900.0803180718367,4,4,2,6,2,1,2,4
9876.990902349251,4,2,1,2,2,5,2,1
17379.660187612822,2,2,4,7,2,1,1,4
3390.264638935389,6,6,4,4,2,1,2,3
1048.6370949350287,3,1,2,2,2,4,1,2
4695.978429346821,4,5,2,5,2,1,1,2
5962.118144695939,6,6,4,8,2,1,1,5
4338.680476189434,4,4,3,7,2,1,1,5
24640.88762324088,4,6,2,4,2,1,1,6
10065.060400435925,2,4,3,8,2,1,1,3
10886.988089918668,5,1,3,2,2,1,2,6
4437.712248453681,5,6,3,6,2,1,2,5
1865.5275422948562,4,6,4,4,2,1,2,3
3433.5925665344057,2,4,2,6,2,1,2,4
3980.0010154492675,5,5,3,4,2,1,1,2
4842.286970129278,2,5,3,8,2,1,1,5
2865.7822848123715,5,6,4,8,2,1,2,2
5545.278505541999,1,1,2,1,2,2,2,3
6020.0008696672185,6,6,1,1,2,1,2,5
51808.02006179729,3,5,1,1,1,1,1,6
3604.5666621982023,2,4,3,2,2,1,2,1
8261.901256971678,1,1,3,1,2,1,2,5
2989.886704959865,4,6,3,8,2,1,2,4
5368.819813554463,1,1,3,8,2,1,1,1
8128.464225379222,1,2,3,4,1,5,2,6
13773.889329771702,6,1,1,2,2,1,1,2
5399.25962688243,5,6,4,6,2,3,2,6
38910.755328167776,4,4,2,5,2,2,1,5
6173.8824903051445,2,3,3,4,2,2,1,1
7647.889349028972,5,6,2,4,2,1,1,2
7760.6754915119545,6,3,2,4,2,2,2,4
7859.383634693929,3,4,4,4,2,1,1,5
4374.208346384207,6,6,3,7,1,1,1,5
12534.920068420091,6,2,2,1,2,1,2,7
2437.5565769398145,6,6,4,6,2,1,2,1
11403.301480080872,5,6,1,3,2,1,2,2
5549.7652947253155,1,1,1,99,1,5,2,1
1903.530243083105,5,6,4,8,2,1,1,1
1155.3431849860033,1,5,3,5,2,1,1,3
2803.7350960800286,5,6,4,5,2,1,1,5
4693.772903379027,2,3,4,3,2,2,2,1
6348.120405668152,6,5,1,2,2,1,2,1
4089.229207293711,1,6,3,4,2,2,2,3
9960.286611135663,6,6,2,8,1,5,1,3
2093.2535260789955,6,6,3,5,2,1,2,2
21489.045434074007,4,4,1,2,2,1,2,3
28424.419742750208,6,6,1,8,2,1,1,5
2184.4093385469,6,6,4,4,2,1,2,5
5610.408389667034,2,5,3,8,2,1,1,5
7454.948567974596,5,5,3,8,2,1,1,5
5558.663539714736,1,4,4,4,2,1,1,1
10613.876150974598,4,6,2,4,2,1,1,2
3514.8284532363814,2,4,3,8,2,1,2,2
3162.2491054084144,1,1,4,7,2,2,1,1
6481.217259616736,2,3,3,3,2,2,1,3
2661.9940794623717,3,6,4,5,2,1,2,1
4665.459936243352,2,2,1,1,1,5,2,4
7381.328849152431,6,6,2,1,2,1,2,1
26835.200958107584,4,3,1,2,1,4,3,7
2165.5257084524387,2,4,3,1,2,1,2,2
2351.4604943400805,2,5,3,6,2,1,1,1
5172.160301465587,5,5,1,2,2,1,2,2
3099.4446646891874,3,6,2,4,2,1,2,2
22069.23160258581,6,5,2,2,2,1,3,6
5339.92662091614,4,4,2,2,2,1,1,1
8162.464617234331,6,6,4,8,2,1,1,5
4809.466436387927,4,6,3,8,2,1,1,5
9505.706927103307,4,6,3,7,2,1,1,4
4829.742404470621,6,6,3,5,2,1,1,6
5866.698459856626,5,6,4,7,2,3,2,2
9690.24564603577,5,6,1,99,1,4,1,2
1924.1422432647007,4,6,3,7,2,1,1,5
9532.238902975341,4,4,2,99,2,1,2,2
4864.466022058919,1,4,4,8,2,1,2,5
3520.5336465301366,5,6,2,2,2,1,1,2
10015.52286374654,2,5,1,3,2,1,2,2
2588.599313258724,2,4,2,1,2,1,2,1
893.4537529323159,6,6,4,8,2,1,2,3
1099.1730405438445,2,4,2,4,2,1,2,2
3084.784142504695,5,4,3,99,2,1,1,99
13949.42367878651,3,3,2,99,2,1,2,2
10060.80974205485,4,1,3,8,2,1,2,6
4954.285130605468,4,6,3,4,2,1,1,1
4311.242431272959,1,4,3,6,2,1,1,1
11564.98913473854,1,1,1,2,2,1,1,1
4583.862995192597,6,6,4,6,2,1,1,3
3361.2125983201518,5,6,2,5,2,1,1,3
4526.599671524575,5,6,2,6,2,1,2,5
3046.1878658679802,3,3,3,7,2,1,1,1
1186.9208326713242,2,3,3,5,2,1,1,1
10247.512244266492,6,6,3,5,2,1,2,2
2489.5521712584714,2,2,3,4,2,1,1,5
7747.181402394876,4,6,4,8,2,1,1,99
3026.406102303356,5,6,3,6,2,1,2,1
11316.25746104832,2,5,2,5,2,1,2,4
7225.633433585252,4,2,2,1,2,2,2,5
2824.6062543274093,6,6,2,1,2,1,1,2
1998.220507261193,4,5,2,8,2,1,2,99
4449.411891529073,6,2,4,8,2,1,1,3
2019.4763333550748,6,6,4,8,2,1,2,5
12436.564648944865,4,1,1,2,2,1,1,1
2228.8931979177987,6,6,3,4,1,1,1,6
913.4301116484595,4,99,4,5,2,1,1,1
3125.4886247706286,2,1,2,4,2,1,2,1
7853.989064248599,5,6,3,1,2,1,1,3
5873.2280995791025,1,4,3,99,2,1,2,1
2624.762821390711,4,6,3,4,2,1,2,2
7066.657818212937,4,2,2,4,2,1,2,3
6415.951437485772,5,6,2,2,2,2,2,5
4960.328180278674,2,1,2,6,2,1,2,4
2684.0545950734495,3,3,3,8,2,1,1,2
4123.123905713116,6,5,2,6,2,1,1,3
3199.681557585666,2,3,3,8,2,1,2,3
2645.68569817273,2,2,2,1,2,2,1,2
2039.8195417441507,4,3,4,7,2,1,1,1
12023.584397038865,5,6,1,5,2,1,2,4
17704.45809376407,5,5,4,7,2,3,2,5
14935.337965019738,4,6,1,2,2,1,1,3
1119.1185426304335,1,4,4,8,2,1,1,2
3831.4765909992593,5,5,2,5,2,5,2,5
7628.101833490113,3,6,2,2,2,2,2,4
4133.443927461847,5,5,3,3,2,1,2,2
7869.158867577071,5,6,1,1,2,1,1,4
5054.067055412042,1,3,2,5,2,1,2,5
540.277826123484,5,6,4,99,99,9,1,99
9335.767612601087,5,6,3,3,2,1,1,6
2605.847334457638,5,6,4,8,2,1,1,4
389.5793833436074,5,6,4,8,2,1,1,6
994.2210349659854,2,4,3,1,2,1,2,3
2181.9731489051032,1,1,3,99,1,9,2,3
3008.1613187991243,2,6,2,8,2,1,1,1
3193.420558943761,99,2,3,4,2,9,2,5
5767.447139087759,2,6,2,7,2,1,2,2
903.0218181576633,2,3,4,5,2,1,1,6
2867.429501985447,2,5,3,5,2,1,2,1
3343.7190737090746,6,6,1,7,2,1,1,4
1535.0360952345316,6,6,3,3,2,1,2,2
5925.762245584545,5,6,2,5,2,1,2,2
12828.924586770987,4,5,2,5,2,1,1,4
7904.949586525819,3,3,4,6,2,2,2,4
6837.6154138887605,4,6,2,99,1,4,2,6
1232.3836574689535,2,4,4,7,2,1,1,1
2402.653110864896,6,6,2,4,2,1,2,4
2424.2580695244947,5,5,4,4,2,2,2,3
3749.259588890371,5,5,4,5,2,1,2,4
2707.5249582300203,5,6,2,7,2,2,2,3
10363.16510682465,2,5,1,99,2,1,2,3
6276.227539726011,4,4,2,8,2,4,2,5
4513.192637264548,1,6,1,4,99,1,1,4
10551.195037265632,4,4,1,8,2,1,1,3
4489.184212318642,4,4,3,4,1,1,2,6
655.3974848063013,4,5,3,1,2,1,2,2
3215.8728565527017,3,3,2,1,2,2,2,3
5726.211432508836,5,6,4,8,1,2,2,6
39257.18357469865,6,6,2,5,2,2,1,4
6295.609826546663,3,6,1,3,2,1,2,2
3084.742738358043,2,4,3,3,2,1,2,3
